tmdbId,title,overview,cast,director
486832,Them That Follow,"A Pentecostal pastor, Lemuel Childs, and his believers handle venomous snakes to prove themselves before God. Lemuelâ€™s daughter, Mara holds a secret that threatens to tear the church apart: her romantic past with a nonbeliever, Augie. As Maraâ€™s wedding to a devoted follower looms, she must decide whether or not to trust the steely matriarch of their community, Hope, with her heart and life at stake.","Alice Englert,Walton Goggins,Thomas Mann",
514550,TichÃ© doteky,"While working abroad, young au pair Mia unwittingly surrenders her reason, her heart and her dreams to a radical family community.","EliÅ¡ka KÅ™enkovÃ¡,Jacob Jutte,Monic Hendrickx",
548473,Color Out of Space,"The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touchesâ€”including them.","Nicolas Cage,Joely Richardson,Madeleine Arthur",
571627,ì‚¬ìž,"After waking up with mysterious wounds on his hands, a champion fighter finds himself in an otherworldly battle against evil forces that wreak havoc in the human world.","Park Seo-jun,Ahn Sung-ki,Woo Do-hwan",
618585,Blood Vessel,"Near the end of World War II, the survivors of a torpedoed hospital ship cling to life aboard a crowded lifeboat. With no food, water, or shelter, all seems lost â€“ until an eerily silent German minesweeper drifts ominously towards them, giving them one last chance at survival. As our motley crew explores the ship, it becomes all too clear that some diabolical fate has befallen its German crew. The mystery only deepens when they encounter a young Romanian girl, apparently the sole survivor, who leads them to a locked room in the bowels of the vessel.","Robert Taylor,Alyssa Sutherland,Nathan Phillips",
590050,Candy Corn,"On Halloween eve in 1980, local outcast, Julien Cummings, is carelessly murdered. A vagabond witch doctor, Dr. Death, takes matters into his own hands and brings Julien back from the dead to creatively seek brutal revenge on his killers.","P.J. Soles,Tony Todd,Pancho Moler",
509853,The Fanatic,A rabid film fan stalks his favorite action hero and destroys the star's life.,"John Travolta,Devon Sawa,Ana Golja",
483202,Eli,"A boy named Eli with a rare autoimmune disorder is confined to a special experimental clinic for his treatment. He soon begins experiencing supernatural forces, turning the supposedly safe facility into a haunted prison for him and his fellow patients.","Charlie Shotwell,Lili Taylor,Kelly Reilly",CiarÃ¡n Foy
503125,Little Monsters,A washed-up musician teams up with a teacher and a kids show personality to protect young children from a sudden outbreak of zombies.,"Lupita Nyong'o,Alexander England,Josh Gad",
631997,æ„›ãªãæ£®ã§å«ã¹,A con man and a would-be filmmaking crew force themselves into the lives of two grief-scarred young women. But nothing is as it seems.,"Kippei Shiina,Shinnosuke Mitsushima,Kyoko Hinami",
596354,Fulci for Fake,"Â«Fulci for FakeÂ» is the first biopic on Lucio Fulci. Lucio Fulci is an enigma. The mystery that surrounds Fulci is linked in part to his personal life. The director only rarely spoke about himself in interviews. But he did let his experience be reflected in his films. The setting of the film sees Nicola, a successful actor, agree to play the part of Lucio Fulci in a biopic on the director. Nicola will ask himself probing questions about the real nature of a man who, in his own lifetime, had already rewritten his biography.","Nicola Nocella,Michele Soavi,Paolo Malco",
373226,Belzebuth,"While leading a police investigation of a massacre in a public school at the border of Mexico and U.S.A, special Agent Emanuel Ritter links this strange case to the coming and rising of the ancient demon Belzebuth. But in order to stop the trail of upcoming infanticides, Ritter shall have to confront himself before dealing with the forces of good and evil.","JoaquÃ­n CosÃ­o,Tobin Bell,Tate Ellington",
492002,Radioflash,"When a nuclear strike causes an electromagnetic pulse that cuts off all power, water, and communication to the entire western United States, Reese finds herself plunged into an all-too-real fight to survive. As pandemonium grips her city, Reese and her father set out on a desperate journey in search of safety--a perilous trek through a world gone mad where every encounter with a stranger could be your last.","Brighton Sharbino,Dominic Monaghan,Will Patton",
321746,Calabria,"After losing their 4 year old son in a tragic car accident Clare and Paul Knox decide to start a new life in Calabria, Italy. Paul settles into his new job as an engineer on the Strait of Messina Bridge building project while Clare, a photographer, picks up her camera for the first time since the accident, photographing the beautiful Calabrian countryside","Matt Patresi,Marnie Baxter,Bruce McGuire",Tim Pickett
505706,Der Goldene Handschuh,A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.,"Jonas Dassler,Margarethe Tiesel,Katja Studt",
586461,Swallow,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.","Haley Bennett,Austin Stowell,Elizabeth Marvel",
503919,The Lighthouse,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,"Robert Pattinson,Willem Dafoe,Valeriia Karaman",
565373,Koko-di Koko-da,"As a couple goes on a trip to find their way back to each other, a sideshow artist and his shady entourage emerge from the woods, terrorizing them, luring them deeper into a maelstrom of psychological terror and humiliating slapstick.","Leif Edlund,Ylva Gallon,Peter Belli",
560362,Rattlesnake,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown.","Carmen Ejogo,Theo Rossi,Emma Greenwell",
582913,The Room,"Kate and Matt discover that a part of their house can grant wishes. In the wake of two miscarriages, what they want most is a child.","Olga Kurylenko,Kevin Janssens,Francis Chapman",
498062,Luz,"Luz, a young cabdriver, drags herself into the brightly lit entrance of a run-down police station. A demonic entity follows her, determined to finally be close to the woman it loves.","Luana Velis,Jan Bluthardt,Julia Riedler",
611639,Dead Dicks,"After Becca receives a distressing call from her suicidal brother Richie, she rushes over to his apartment and finds him alive and well - surrounded by copies of his own dead body.","Jillian Harris,Heston Horwin,Matt Keyes",
611605,1BR,"When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles, she think she's hit the jackpot. It's got plenty of space, friendly tenants, group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment â€” it chose her.","Nicole Brydon Bloom,Giles Matthey,Taylor Nichols",
628707,Trick,A detective tries to track down a masked killer who reappears every Halloween to wreak bloody havoc.,"Omar Epps,Tom Atkins,Jamie Kennedy",
583512,Bad Dose,A drug dealer who discovers his girlfriend and best friend are having an affair secretly doses them with a strange new street drug where they are hunted by a murderous monster from within the hallucinatory world of the drug trip.,"Sebastian Deery,Hana Holubec,Sean Rey",
543917,Bloodline,"Evan values family above all else, and anyone who gets between him, his wife, and newborn son learns that the hard way. But when it comes to violent tendencies, it seems the apple doesnâ€™t fall far from the tree.","Seann William Scott,Mariela Garriga,Dale Dickey",
537788,Daniel Isn't Real,"A troubled college freshman, Luke, suffers a violent family trauma and resurrects his childhood imaginary friend Daniel to help him cope.","Miles Robbins,Patrick Schwarzenegger,Sasha Lane",
507441,Sea Fever,The crew of a West of Ireland trawlerâ€”marooned at seaâ€”struggle for their lives against a growing parasite in their water supply.,"Hermione Corfield,Ardalan Esmaili,Olwen FouÃ©rÃ©",
539892,Freaks,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threatâ€”or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.","Emile Hirsch,Bruce Dern,Grace Park",
